_id,date,eventName,fight0LOSER,fight0METHOD,fight0ROUND,fight0TIME,fight0WC,fight0WINNER,fight0aLink,fight0bLink,fight10LOSER,fight10METHOD,fight10ROUND,fight10TIME,fight10WC,fight10WINNER,fight10aLink,fight10bLink,fight11LOSER,fight11METHOD,fight11ROUND,fight11TIME,fight11WC,fight11WINNER,fight11aLink,fight11bLink,fight12LOSER,fight12METHOD,fight12ROUND,fight12TIME,fight12WC,fight12WINNER,fight12aLink,fight12bLink,fight13LOSER,fight13METHOD,fight13ROUND,fight13TIME,fight13WC,fight13WINNER,fight13aLink,fight13bLink,fight14LOSER,fight14METHOD,fight14ROUND,fight14TIME,fight14WC,fight14WINNER,fight14aLink,fight14bLink,fight1LOSER,fight1METHOD,fight1ROUND,fight1TIME,fight1WC,fight1WINNER,fight1aLink,fight1bLink,fight2LOSER,fight2METHOD,fight2ROUND,fight2TIME,fight2WC,fight2WINNER,fight2aLink,fight2bLink,fight3LOSER,fight3METHOD,fight3ROUND,fight3TIME,fight3WC,fight3WINNER,fight3aLink,fight3bLink,fight4LOSER,fight4METHOD,fight4ROUND,fight4TIME,fight4WC,fight4WINNER,fight4aLink,fight4bLink,fight5LOSER,fight5METHOD,fight5ROUND,fight5TIME,fight5WC,fight5WINNER,fight5aLink,fight5bLink,fight6LOSER,fight6METHOD,fight6ROUND,fight6TIME,fight6WC,fight6WINNER,fight6aLink,fight6bLink,fight7LOSER,fight7METHOD,fight7ROUND,fight7TIME,fight7WC,fight7WINNER,fight7aLink,fight7bLink,fight8LOSER,fight8METHOD,fight8ROUND,fight8TIME,fight8WC,fight8WINNER,fight8aLink,fight8bLink,fight9LOSER,fight9METHOD,fight9ROUND,fight9TIME,fight9WC,fight9WINNER,fight9aLink,fight9bLink,fightPage,location,promotionName,venue
6445bd7e056c2dc45ac08274,"September 12, 2020 (2020-09-12)",UFC Fight Night Waterson vs Hill,Angela Hill,Decision,5,5:00,"Women's Strawweight",Michelle Waterson,https://www.fightstats.xyz/search?q=Michelle Waterson Profile,https://www.fightstats.xyz/search?q=Angela Hill Profile,Anthony Ivy,Decision,3,5:00,Welterweight,Bryan Barberena,https://www.fightstats.xyz/search?q=Bryan Barberena Profile,https://www.fightstats.xyz/search?q=Anthony Ivy Profile,Justine Kish,Submission,3,3:57,"Women's Flyweight",Sabina Mazo,https://www.fightstats.xyz/search?q=Sabina Mazo Profile,https://www.fightstats.xyz/search?q=Justine Kish Profile,,,,,,,,,,,,,,,,,,,,,,,,,Khama Worthy,TKO,1,1:33,Lightweight,Ottman Azaitar,https://www.fightstats.xyz/search?q=Ottman Azaitar Profile,https://www.fightstats.xyz/search?q=Khama Worthy Profile,Andrea Lee,Decision,3,5:00,"Women's Flyweight",Roxanne Modafferi,https://www.fightstats.xyz/search?q=Roxanne Modafferi Profile,https://www.fightstats.xyz/search?q=Andrea Lee Profile,Mike Rodríguez,Submission,3,4:01,Light Heavyweight,Ed Herman,https://www.fightstats.xyz/search?q=Ed Herman Profile,https://www.fightstats.xyz/search?q=Mike Rodríguez Profile,Alan Patrick,Decision,3,5:00,Lightweight,Bobby Green,https://www.fightstats.xyz/search?q=Bobby Green Profile,https://www.fightstats.xyz/search?q=Alan Patrick Profile,Kyle Nelson,KO,3,0:07,Featherweight,Billy Quarantillo,https://www.fightstats.xyz/search?q=Billy Quarantillo Profile,https://www.fightstats.xyz/search?q=Kyle Nelson Profile,Julia Avila,Decision,3,5:00,"Women's Bantamweight",Sijara Eubanks,https://www.fightstats.xyz/search?q=Sijara Eubanks Profile,https://www.fightstats.xyz/search?q=Julia Avila Profile,Roosevelt Roberts,No contest,1,0:31,Lightweight,Kevin Croom,https://www.fightstats.xyz/search?q=Kevin Croom Profile,https://www.fightstats.xyz/search?q=Roosevelt Roberts Profile,Roque Martinez,Submission,2,4:22,Heavyweight,Alexander Romanov,https://www.fightstats.xyz/search?q=Alexander Romanov Profile,https://www.fightstats.xyz/search?q=Roque Martinez Profile,Brok Weaver,Submission,2,4:20,Catchweight (165 lb),Jalin Turner,https://www.fightstats.xyz/search?q=Jalin Turner Profile,https://www.fightstats.xyz/search?q=Brok Weaver Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd83056c2dc45ac08275,"September 5, 2020 (2020-09-05)",UFC Fight Night Overeem vs Sakai,Augusto Sakai,TKO,5,0:26,Heavyweight,Alistair Overeem,https://www.fightstats.xyz/search?q=Alistair Overeem Profile,https://www.fightstats.xyz/search?q=Augusto Sakai Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alonzo Menifield,KO,2,4:07,Light Heavyweight,Ovince Saint Preux,https://www.fightstats.xyz/search?q=Ovince Saint Preux Profile,https://www.fightstats.xyz/search?q=Alonzo Menifield Profile,Zelim Imadaev,Submission,3,4:39,Welterweight,Michel Pereira,https://www.fightstats.xyz/search?q=Michel Pereira Profile,https://www.fightstats.xyz/search?q=Zelim Imadaev Profile,Bartosz Fabiński,Submission,1,2:42,Middleweight,André Muniz,https://www.fightstats.xyz/search?q=André Muniz Profile,https://www.fightstats.xyz/search?q=Bartosz Fabiński Profile,Ray Rodriguez,Submission,1,0:39,Featherweight,Brian Kelleher,https://www.fightstats.xyz/search?q=Brian Kelleher Profile,https://www.fightstats.xyz/search?q=Ray Rodriguez Profile,Montana De La Rosa,Decision,3,5:00,"Women's Flyweight",Viviane Araújo,https://www.fightstats.xyz/search?q=Viviane Araújo Profile,https://www.fightstats.xyz/search?q=Montana De La Rosa Profile,Cole Smith,Decision,3,5:00,Bantamweight,Hunter Azure,https://www.fightstats.xyz/search?q=Hunter Azure Profile,https://www.fightstats.xyz/search?q=Cole Smith Profile,,,,,,,,,,,,,,,,,,,,,,,,,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd87056c2dc45ac08276,"August 29, 2020 (2020-08-29)",UFC Fight Night Smith vs Rakić,Anthony Smith,Decision,3,5:00,Light Heavyweight,Aleksandar Rakić,https://www.fightstats.xyz/search?q=Aleksandar Rakić Profile,https://www.fightstats.xyz/search?q=Anthony Smith Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robbie Lawler,Decision,3,5:00,Welterweight,Neil Magny,https://www.fightstats.xyz/search?q=Neil Magny Profile,https://www.fightstats.xyz/search?q=Robbie Lawler Profile,Ji Yeon Kim,Decision,3,5:00,"Women's Flyweight",Alexa Grasso,https://www.fightstats.xyz/search?q=Alexa Grasso Profile,https://www.fightstats.xyz/search?q=Ji Yeon Kim Profile,Bill Algeo,Decision,3,5:00,Featherweight,Ricardo Lamas,https://www.fightstats.xyz/search?q=Ricardo Lamas Profile,https://www.fightstats.xyz/search?q=Bill Algeo Profile,Maki Pitolo,Decision,3,5:00,Middleweight,Impa Kasanganay,https://www.fightstats.xyz/search?q=Impa Kasanganay Profile,https://www.fightstats.xyz/search?q=Maki Pitolo Profile,Alessio Di Chirico,Decision,3,5:00,Middleweight,Zak Cummings,https://www.fightstats.xyz/search?q=Zak Cummings Profile,https://www.fightstats.xyz/search?q=Alessio Di Chirico Profile,Austin Springer,Submission,1,3:38,Catchweight (151 lb),Alex Caceres,https://www.fightstats.xyz/search?q=Alex Caceres Profile,https://www.fightstats.xyz/search?q=Austin Springer Profile,Christian Aguilera,Submission,2,1:47,Welterweight,Sean Brady,https://www.fightstats.xyz/search?q=Sean Brady Profile,https://www.fightstats.xyz/search?q=Christian Aguilera Profile,Emily Whitmire,Submission,1,1:53,"Women's Strawweight",Polyana Viana,https://www.fightstats.xyz/search?q=Polyana Viana Profile,https://www.fightstats.xyz/search?q=Emily Whitmire Profile,Hannah Cifers,Submission,2,1:33,Catchweight (117 lb),Mallory Martin,https://www.fightstats.xyz/search?q=Mallory Martin Profile,https://www.fightstats.xyz/search?q=Hannah Cifers Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd8b056c2dc45ac08277,"August 22, 2020 (2020-08-22)",UFC on ESPN Munhoz vs Edgar,Pedro Munhoz,Decision,5,5:00,Bantamweight,Frankie Edgar,https://www.fightstats.xyz/search?q=Frankie Edgar Profile,https://www.fightstats.xyz/search?q=Pedro Munhoz Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcin Prachnio,KO,1,2:17,Light Heavyweight,Mike Rodríguez,https://www.fightstats.xyz/search?q=Mike Rodríguez Profile,https://www.fightstats.xyz/search?q=Marcin Prachnio Profile,Austin Hubbard,Submission,1,3:51,Lightweight,Joe Solecki,https://www.fightstats.xyz/search?q=Joe Solecki Profile,https://www.fightstats.xyz/search?q=Austin Hubbard Profile,Mariya Agapova,TKO,2,1:38,"Women's Flyweight",Shana Dobson,https://www.fightstats.xyz/search?q=Shana Dobson Profile,https://www.fightstats.xyz/search?q=Mariya Agapova Profile,Dwight Grant,KO,1,2:24,Welterweight,Daniel Rodriguez,https://www.fightstats.xyz/search?q=Daniel Rodriguez Profile,https://www.fightstats.xyz/search?q=Dwight Grant Profile,Mizuki Inoue,Decision,3,5:00,"Women's Strawweight",Amanda Lemos,https://www.fightstats.xyz/search?q=Amanda Lemos Profile,https://www.fightstats.xyz/search?q=Mizuki Inoue Profile,Ike Villanueva,TKO,1,1:31,Light Heavyweight,Jordan Wright,https://www.fightstats.xyz/search?q=Jordan Wright Profile,https://www.fightstats.xyz/search?q=Ike Villanueva Profile,Carlton Minus,Decision,3,5:00,Welterweight,Matthew Semelsberger,https://www.fightstats.xyz/search?q=Matthew Semelsberger Profile,https://www.fightstats.xyz/search?q=Carlton Minus Profile,Timur Valiev,No contest,2,1:59,Catchweight (140 lb),Trevin Jones,https://www.fightstats.xyz/search?q=Trevin Jones Profile,https://www.fightstats.xyz/search?q=Timur Valiev Profile,,,,,,,,,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd8f056c2dc45ac08278,"August 15, 2020 (2020-08-15)",UFC 252 Miocic vs Cormier 3,Daniel Cormier,Decision,5,5:00,Heavyweight,Stipe Miocic (c),https://www.fightstats.xyz/search?q=Stipe Miocic (c) Profile,https://www.fightstats.xyz/search?q=Daniel Cormier Profile,Tony Kelley,Decision,3,5:00,Featherweight,Kai Kamaka III,https://www.fightstats.xyz/search?q=Kai Kamaka III Profile,https://www.fightstats.xyz/search?q=Tony Kelley Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sean O’Malley,TKO,1,4:40,Bantamweight,Marlon Vera,https://www.fightstats.xyz/search?q=Marlon Vera Profile,https://www.fightstats.xyz/search?q=Sean O’Malley Profile,Junior dos Santos,TKO,2,3:47,Heavyweight,Jairzinho Rozenstruik,https://www.fightstats.xyz/search?q=Jairzinho Rozenstruik Profile,https://www.fightstats.xyz/search?q=Junior dos Santos Profile,Herbert Burns,TKO,2,4:37,Catchweight (149.5 lb),Daniel Pineda,https://www.fightstats.xyz/search?q=Daniel Pineda Profile,https://www.fightstats.xyz/search?q=Herbert Burns Profile,John Dodson,Decision,3,5:00,Bantamweight,Merab Dvalishvili,https://www.fightstats.xyz/search?q=Merab Dvalishvili Profile,https://www.fightstats.xyz/search?q=John Dodson Profile,Jim Miller,Decision,3,5:00,Lightweight,Vinc Pichel,https://www.fightstats.xyz/search?q=Vinc Pichel Profile,https://www.fightstats.xyz/search?q=Jim Miller Profile,Felice Herrig,Submission,1,1:44,"Women's Strawweight",Virna Jandiroba,https://www.fightstats.xyz/search?q=Virna Jandiroba Profile,https://www.fightstats.xyz/search?q=Felice Herrig Profile,T.J. Brown,Decision,3,5:00,Catchweight (146.5 lb),Danny Chavez,https://www.fightstats.xyz/search?q=Danny Chavez Profile,https://www.fightstats.xyz/search?q=T.J. Brown Profile,Ashley Yoder,Decision,3,5:00,"Women's Strawweight",Lívia Renata Souza,https://www.fightstats.xyz/search?q=Lívia Renata Souza Profile,https://www.fightstats.xyz/search?q=Ashley Yoder Profile,Parker Porter,TKO,1,4:28,Heavyweight,Chris Daukaus,https://www.fightstats.xyz/search?q=Chris Daukaus Profile,https://www.fightstats.xyz/search?q=Parker Porter Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd93056c2dc45ac08279,"August 8, 2020 (2020-08-08)",UFC Fight Night Lewis vs Oleinik,Aleksei Oleinik,TKO,2,0:21,Heavyweight,Derrick Lewis,https://www.fightstats.xyz/search?q=Derrick Lewis Profile,https://www.fightstats.xyz/search?q=Aleksei Oleinik Profile,Peter Barrett,Decision,3,5:00,Featherweight,Youssef Zalal,https://www.fightstats.xyz/search?q=Youssef Zalal Profile,https://www.fightstats.xyz/search?q=Peter Barrett Profile,Ali AlQaisi,Decision,3,5:00,Bantamweight,Irwin Rivera,https://www.fightstats.xyz/search?q=Irwin Rivera Profile,https://www.fightstats.xyz/search?q=Ali AlQaisi Profile,,,,,,,,,,,,,,,,,,,,,,,,,Omari Akhmedov,Decision,3,5:00,Middleweight,Chris Weidman,https://www.fightstats.xyz/search?q=Chris Weidman Profile,https://www.fightstats.xyz/search?q=Omari Akhmedov Profile,Maki Pitolo,Submission,1,3:41,Middleweight,Darren Stewart,https://www.fightstats.xyz/search?q=Darren Stewart Profile,https://www.fightstats.xyz/search?q=Maki Pitolo Profile,Julija Stoliarenko,Decision,3,5:00,"Women's Bantamweight",Yana Kunitskaya,https://www.fightstats.xyz/search?q=Yana Kunitskaya Profile,https://www.fightstats.xyz/search?q=Julija Stoliarenko Profile,Scott Holtzman,KO,1,4:38,Catchweight (158 lb),Beneil Dariush,https://www.fightstats.xyz/search?q=Beneil Dariush Profile,https://www.fightstats.xyz/search?q=Scott Holtzman Profile,Laureano Staropoli,Decision,3,5:00,Catchweight (174.5 lb),Tim Means,https://www.fightstats.xyz/search?q=Tim Means Profile,https://www.fightstats.xyz/search?q=Laureano Staropoli Profile,Joaquin Buckley,TKO,3,0:32,Middleweight,Kevin Holland,https://www.fightstats.xyz/search?q=Kevin Holland Profile,https://www.fightstats.xyz/search?q=Joaquin Buckley Profile,Alexander Muñoz,Decision,3,5:00,Lightweight,Nasrat Haqparast,https://www.fightstats.xyz/search?q=Nasrat Haqparast Profile,https://www.fightstats.xyz/search?q=Alexander Muñoz Profile,Wellington Turman,KO,1,4:14,Middleweight,Andrew Sanchez,https://www.fightstats.xyz/search?q=Andrew Sanchez Profile,https://www.fightstats.xyz/search?q=Wellington Turman Profile,Justin Jaynes,Submission,3,1:43,Featherweight,Gavin Tucker,https://www.fightstats.xyz/search?q=Gavin Tucker Profile,https://www.fightstats.xyz/search?q=Justin Jaynes Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd98056c2dc45ac0827a,"August 1, 2020 (2020-08-01)",UFC Fight Night Brunson vs Shahbazyan,Edmen Shahbazyan,TKO,3,0:26,Middleweight,Derek Brunson,https://www.fightstats.xyz/search?q=Derek Brunson Profile,https://www.fightstats.xyz/search?q=Edmen Shahbazyan Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joanne Calderwood,Submission,1,4:29,"Women's Flyweight",Jennifer Maia,https://www.fightstats.xyz/search?q=Jennifer Maia Profile,https://www.fightstats.xyz/search?q=Joanne Calderwood Profile,Randy Brown,KO,2,4:56,Welterweight,Vicente Luque,https://www.fightstats.xyz/search?q=Vicente Luque Profile,https://www.fightstats.xyz/search?q=Randy Brown Profile,Lando Vannata,Decision,3,5:00,Lightweight,Bobby Green,https://www.fightstats.xyz/search?q=Bobby Green Profile,https://www.fightstats.xyz/search?q=Lando Vannata Profile,Frankie Saenz,TKO,3,0:57,Catchweight (140.5 lb),Jonathan Martinez,https://www.fightstats.xyz/search?q=Jonathan Martinez Profile,https://www.fightstats.xyz/search?q=Frankie Saenz Profile,Johnny Muñoz Jr.,Decision,3,5:00,Featherweight,Nate Maness,https://www.fightstats.xyz/search?q=Nate Maness Profile,https://www.fightstats.xyz/search?q=Johnny Muñoz Jr. Profile,Vincent Cachero,Decision,3,5:00,Featherweight,Jamall Emmers,https://www.fightstats.xyz/search?q=Jamall Emmers Profile,https://www.fightstats.xyz/search?q=Vincent Cachero Profile,Cody Durden,Draw,3,5:00,Bantamweight,Chris Gutiérrez,https://www.fightstats.xyz/search?q=Chris Gutiérrez Profile,https://www.fightstats.xyz/search?q=Cody Durden Profile,,,,,,,,,,,,,,,,,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd9c056c2dc45ac0827b,"July 26, 2020 (2020-07-26)",UFC on ESPN Whittaker vs Till,Darren Till,Decision,5,5:00,Middleweight,Robert Whittaker,https://www.fightstats.xyz/search?q=Robert Whittaker Profile,https://www.fightstats.xyz/search?q=Darren Till Profile,Mike Grundy,Decision,3,5:00,Featherweight,Movsar Evloev,https://www.fightstats.xyz/search?q=Movsar Evloev Profile,https://www.fightstats.xyz/search?q=Mike Grundy Profile,Raphael Pessoa,TKO,2,2:36,Heavyweight,Tanner Boser,https://www.fightstats.xyz/search?q=Tanner Boser Profile,https://www.fightstats.xyz/search?q=Raphael Pessoa Profile,Bethe Correia,Decision,3,5:00,"Women's Bantamweight",Pannie Kianzad,https://www.fightstats.xyz/search?q=Pannie Kianzad Profile,https://www.fightstats.xyz/search?q=Bethe Correia Profile,Niklas Stolze,Decision,3,5:00,Welterweight,Ramazan Emeev,https://www.fightstats.xyz/search?q=Ramazan Emeev Profile,https://www.fightstats.xyz/search?q=Niklas Stolze Profile,John Castañeda,Decision,3,5:00,Bantamweight,Nathaniel Wood,https://www.fightstats.xyz/search?q=Nathaniel Wood Profile,https://www.fightstats.xyz/search?q=John Castañeda Profile,Antônio Rogério Nogueira,Decision,3,5:00,Light Heavyweight,Maurício Rua,https://www.fightstats.xyz/search?q=Maurício Rua Profile,https://www.fightstats.xyz/search?q=Antônio Rogério Nogueira Profile,Alexander Gustafsson,Submission,1,2:30,Heavyweight,Fabrício Werdum,https://www.fightstats.xyz/search?q=Fabrício Werdum Profile,https://www.fightstats.xyz/search?q=Alexander Gustafsson Profile,Marina Rodriguez,Decision,3,5:00,"Women's Strawweight",Carla Esparza,https://www.fightstats.xyz/search?q=Carla Esparza Profile,https://www.fightstats.xyz/search?q=Marina Rodriguez Profile,Gadzhimurad Antigulov,Submission,1,2:06,Light Heavyweight,Paul Craig,https://www.fightstats.xyz/search?q=Paul Craig Profile,https://www.fightstats.xyz/search?q=Gadzhimurad Antigulov Profile,Peter Sobotta,Decision,3,5:00,Welterweight,Alex Oliveira,https://www.fightstats.xyz/search?q=Alex Oliveira Profile,https://www.fightstats.xyz/search?q=Peter Sobotta Profile,Rhys McKee,TKO,1,3:09,Welterweight,Khamzat Chimaev,https://www.fightstats.xyz/search?q=Khamzat Chimaev Profile,https://www.fightstats.xyz/search?q=Rhys McKee Profile,Jai Herbert,TKO,3,1:30,Catchweight (160 lb),Francisco Trinaldo,https://www.fightstats.xyz/search?q=Francisco Trinaldo Profile,https://www.fightstats.xyz/search?q=Jai Herbert Profile,Nicolas Dalby,No contest,1,2:48,Welterweight,Jesse Ronson,https://www.fightstats.xyz/search?q=Jesse Ronson Profile,https://www.fightstats.xyz/search?q=Nicolas Dalby Profile,Jake Collier,TKO,1,0:45,Heavyweight,Tom Aspinall,https://www.fightstats.xyz/search?q=Tom Aspinall Profile,https://www.fightstats.xyz/search?q=Jake Collier Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bda3056c2dc45ac0827c,"July 19, 2020 (2020-07-19)",UFC Fight Night Figueiredo vs Benavidez 2,Joseph Benavidez,Technical,1,4:48,Flyweight,Deiveson Figueiredo,https://www.fightstats.xyz/search?q=Deiveson Figueiredo Profile,https://www.fightstats.xyz/search?q=Joseph Benavidez Profile,Davi Ramos,Decision,3,5:00,Lightweight,Arman Tsarukyan,https://www.fightstats.xyz/search?q=Arman Tsarukyan Profile,https://www.fightstats.xyz/search?q=Davi Ramos Profile,Carlos Felipe,Decision,3,5:00,Heavyweight,Sergey Spivak,https://www.fightstats.xyz/search?q=Sergey Spivak Profile,https://www.fightstats.xyz/search?q=Carlos Felipe Profile,,,,,,,,,,,,,,,,,,,,,,,,,Kelvin Gastelum,Submission,1,1:18,Middleweight,Jack Hermansson,https://www.fightstats.xyz/search?q=Jack Hermansson Profile,https://www.fightstats.xyz/search?q=Kelvin Gastelum Profile,Marc Diakiese,Decision,3,5:00,Lightweight,Rafael Fiziev,https://www.fightstats.xyz/search?q=Rafael Fiziev Profile,https://www.fightstats.xyz/search?q=Marc Diakiese Profile,Luana Carolina,Submission,1,1:28,"Women's Flyweight",Ariane Lipski,https://www.fightstats.xyz/search?q=Ariane Lipski Profile,https://www.fightstats.xyz/search?q=Luana Carolina Profile,Alexandre Pantoja,Decision,3,5:00,Flyweight,Askar Askarov,https://www.fightstats.xyz/search?q=Askar Askarov Profile,https://www.fightstats.xyz/search?q=Alexandre Pantoja Profile,Khadis Ibragimov,TKO,1,4:15,Light Heavyweight,Roman Dolidze,https://www.fightstats.xyz/search?q=Roman Dolidze Profile,https://www.fightstats.xyz/search?q=Khadis Ibragimov Profile,Nad Narimani,Decision,3,5:00,Catchweight (150 lb),Grant Dawson,https://www.fightstats.xyz/search?q=Grant Dawson Profile,https://www.fightstats.xyz/search?q=Nad Narimani Profile,Joseph Duffy,Submission,1,2:25,Lightweight,Joel Álvarez,https://www.fightstats.xyz/search?q=Joel Álvarez Profile,https://www.fightstats.xyz/search?q=Joseph Duffy Profile,Montel Jackson,Decision,3,5:00,Bantamweight,Brett Johns,https://www.fightstats.xyz/search?q=Brett Johns Profile,https://www.fightstats.xyz/search?q=Montel Jackson Profile,Malcolm Gordon,Submission,1,4:42,Bantamweight,Amir Albazi,https://www.fightstats.xyz/search?q=Amir Albazi Profile,https://www.fightstats.xyz/search?q=Malcolm Gordon Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bda9056c2dc45ac0827d,"July 16, 2020 (2020-07-16)",UFC on ESPN Kattar vs Ige,Dan Ige,Decision,5,5:00,Featherweight,Calvin Kattar,https://www.fightstats.xyz/search?q=Calvin Kattar Profile,https://www.fightstats.xyz/search?q=Dan Ige Profile,Aaron Phillips,Submission,2,2:29,Bantamweight,Jack Shore,https://www.fightstats.xyz/search?q=Jack Shore Profile,https://www.fightstats.xyz/search?q=Aaron Phillips Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Benoit,Decision,3,5:00,Flyweight,Tim Elliott,https://www.fightstats.xyz/search?q=Tim Elliott Profile,https://www.fightstats.xyz/search?q=Ryan Benoit Profile,Cody Stamann,Decision,3,5:00,Featherweight,Jimmie Rivera,https://www.fightstats.xyz/search?q=Jimmie Rivera Profile,https://www.fightstats.xyz/search?q=Cody Stamann Profile,Molly McCann,Decision,3,5:00,"Women's Flyweight",Taila Santos,https://www.fightstats.xyz/search?q=Taila Santos Profile,https://www.fightstats.xyz/search?q=Molly McCann Profile,Abdul Razak Alhassan,Decision,3,5:00,Catchweight (174 lb),Mounir Lazzez,https://www.fightstats.xyz/search?q=Mounir Lazzez Profile,https://www.fightstats.xyz/search?q=Abdul Razak Alhassan Profile,John Phillips,Submission,2,1:12,Middleweight,Khamzat Chimaev,https://www.fightstats.xyz/search?q=Khamzat Chimaev Profile,https://www.fightstats.xyz/search?q=John Phillips Profile,Ricardo Ramos,TKO,1,4:18,Featherweight,Lerone Murphy,https://www.fightstats.xyz/search?q=Lerone Murphy Profile,https://www.fightstats.xyz/search?q=Ricardo Ramos Profile,Andreas Michailidis,TKO,1,5:00,Light Heavyweight,Modestas Bukauskas,https://www.fightstats.xyz/search?q=Modestas Bukauskas Profile,https://www.fightstats.xyz/search?q=Andreas Michailidis Profile,Chris Fishgold,Decision,3,5:00,Catchweight (149 lb),Jared Gordon,https://www.fightstats.xyz/search?q=Jared Gordon Profile,https://www.fightstats.xyz/search?q=Chris Fishgold Profile,Diana Belbiţă,Submission,1,2:47,"Women's Flyweight",Liana Jojua,https://www.fightstats.xyz/search?q=Liana Jojua Profile,https://www.fightstats.xyz/search?q=Diana Belbiţă Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bdad056c2dc45ac0827e,"July 11, 2020 (2020-07-11)",UFC 251 Usman vs Masvidal,Jorge Masvidal,Decision,5,5:00,Welterweight,Kamaru Usman (c),https://www.fightstats.xyz/search?q=Kamaru Usman (c) Profile,https://www.fightstats.xyz/search?q=Jorge Masvidal Profile,Zhalgas Zhumagulov,Decision,3,5:00,Catchweight (129 lb),Raulian Paiva,https://www.fightstats.xyz/search?q=Raulian Paiva Profile,https://www.fightstats.xyz/search?q=Zhalgas Zhumagulov Profile,Vanessa Melo,Decision,3,5:00,Catchweight (141 lb),Karol Rosa,https://www.fightstats.xyz/search?q=Karol Rosa Profile,https://www.fightstats.xyz/search?q=Vanessa Melo Profile,Martin Day,KO,3,2:38,Bantamweight,Davey Grant,https://www.fightstats.xyz/search?q=Davey Grant Profile,https://www.fightstats.xyz/search?q=Martin Day Profile,,,,,,,,,,,,,,,,,Max Holloway,Decision,5,5:00,Featherweight,Alexander Volkanovski (c),https://www.fightstats.xyz/search?q=Alexander Volkanovski (c) Profile,https://www.fightstats.xyz/search?q=Max Holloway Profile,José Aldo,TKO,5,3:24,Bantamweight,Petr Yan,https://www.fightstats.xyz/search?q=Petr Yan Profile,https://www.fightstats.xyz/search?q=José Aldo Profile,Jéssica Andrade,Decision,3,5:00,"Women's Strawweight",Rose Namajunas,https://www.fightstats.xyz/search?q=Rose Namajunas Profile,https://www.fightstats.xyz/search?q=Jéssica Andrade Profile,Paige VanZant,Submission,1,2:21,"Women's Flyweight",Amanda Ribas,https://www.fightstats.xyz/search?q=Amanda Ribas Profile,https://www.fightstats.xyz/search?q=Paige VanZant Profile,Volkan Oezdemir,KO,2,0:49,Light Heavyweight,Jiří Procházka,https://www.fightstats.xyz/search?q=Jiří Procházka Profile,https://www.fightstats.xyz/search?q=Volkan Oezdemir Profile,Elizeu Zaleski dos Santos,Decision,3,5:00,Welterweight,Muslim Salikhov,https://www.fightstats.xyz/search?q=Muslim Salikhov Profile,https://www.fightstats.xyz/search?q=Elizeu Zaleski dos Santos Profile,Danny Henry,Technical,1,3:15,Featherweight,Makwan Amirkhani,https://www.fightstats.xyz/search?q=Makwan Amirkhani Profile,https://www.fightstats.xyz/search?q=Danny Henry Profile,Roman Bogatov,Decision,3,5:00,Lightweight,Leonardo Santos,https://www.fightstats.xyz/search?q=Leonardo Santos Profile,https://www.fightstats.xyz/search?q=Roman Bogatov Profile,Maxim Grishin,Decision,3,5:00,Heavyweight,Marcin Tybura,https://www.fightstats.xyz/search?q=Marcin Tybura Profile,https://www.fightstats.xyz/search?q=Maxim Grishin Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
